 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 219.2000000000  -4.9942670531e-01  1.2285908093e-17  6.0221140552e-03  6.2453893541e-02  
 220.0000000000  -5.0340088654e-01  8.8935325972e-19  6.0221140552e-03  6.2453942836e-02  
 220.8000000000  -5.0733187279e-01  3.6060545053e-18  6.0221140552e-03  6.2453992131e-02  
 221.6000000000  -5.1121925615e-01  2.6029667416e-19  6.0221140552e-03  6.2454041427e-02  
 222.4000000000  -5.1506263167e-01  -8.6743911233e-19  6.0221140552e-03  6.2454090723e-02  
 223.2000000000  -5.1886159737e-01  2.4983661462e-18  6.0221140552e-03  6.2454140018e-02  
 224.0000000000  -5.2261575435e-01  -2.7236941249e-18  6.0221140552e-03  6.2454189314e-02  
 224.8000000000  -5.2632470689e-01  2.1021450879e-18  6.0221140552e-03  6.2454238610e-02  
 225.6000000000  -5.2998806254e-01  6.1496243949e-18  6.0221140552e-03  6.2454287906e-02  
 226.4000000000  -5.3360543216e-01  8.5088081269e-18  6.0221140552e-03  6.2454337201e-02  
 227.2000000000  -5.3717643005e-01  -4.2078378652e-18  6.0221140552e-03  6.2454386497e-02  
 228.0000000000  -5.4070067403e-01  1.3779580757e-19  6.0221140552e-03  6.2454435793e-02  
 228.8000000000  -5.4417778551e-01  -7.2075315626e-19  6.0221140552e-03  6.2454485089e-02  
 229.6000000000  -5.4760738959e-01  6.9349627436e-18  6.0221140552e-03  6.2454534386e-02  
 230.4000000000  -5.5098911515e-01  -4.8921645638e-18  6.0221140552e-03  6.2454583682e-02  
 231.2000000000  -5.5432259492e-01  4.9342740831e-18  6.0221140552e-03  6.2454632978e-02  
 232.0000000000  -5.5760746559e-01  -1.2560533795e-17  6.0221140552e-03  6.2454682274e-02  
 232.8000000000  -5.6084336788e-01  9.2591368544e-18  6.0221140552e-03  6.2454731571e-02  
 233.6000000000  -5.6402994664e-01  3.2956131827e-19  6.0221140552e-03  6.2454780867e-02  
 234.4000000000  -5.6716685092e-01  5.1087153720e-18  6.0221140552e-03  6.2454830163e-02  
 235.2000000000  -5.7025373407e-01  8.2551238116e-18  6.0221140552e-03  6.2454879460e-02  
 236.0000000000  -5.7329025384e-01  3.2572355423e-18  6.0221140552e-03  6.2454928757e-02  
 236.8000000000  -5.7627607244e-01  6.0932232096e-18  6.0221140552e-03  6.2454978053e-02  
 237.6000000000  -5.7921085664e-01  -1.6493345765e-18  6.0221140552e-03  6.2455027350e-02  
 238.4000000000  -5.8209427784e-01  -9.5321595585e-19  6.0221140552e-03  6.2455076647e-02  
 239.2000000000  -5.8492601219e-01  -3.7443260999e-18  6.0221140552e-03  6.2455125943e-02  
 240.0000000000  -5.8770574065e-01  1.3835422304e-18  6.0221140552e-03  6.2455175240e-02  
 240.8000000000  -5.9043314907e-01  1.3205244598e-18  6.0221140552e-03  6.2455224537e-02  
 241.6000000000  -5.9310792828e-01  7.8023763825e-18  6.0221140552e-03  6.2455273834e-02  
 242.4000000000  -5.9572977420e-01  5.0262924771e-18  6.0221140552e-03  6.2455323131e-02  
 243.2000000000  -5.9829838787e-01  3.4592794543e-20  6.0221140552e-03  6.2455372428e-02  
 244.0000000000  -6.0081347557e-01  -4.5581743957e-18  6.0221140552e-03  6.2455421725e-02  
 244.8000000000  -6.0327474890e-01  -3.5928035114e-18  6.0221140552e-03  6.2455471023e-02  
 245.6000000000  -6.0568192484e-01  -3.6082587320e-18  6.0221140552e-03  6.2455520320e-02  
 246.4000000000  -6.0803472585e-01  -4.7336295630e-18  6.0221140552e-03  6.2455569617e-02  
 247.2000000000  -6.1033287992e-01  7.0452050089e-18  6.0221140552e-03  6.2455618914e-02  
 248.0000000000  -6.1257612069e-01  1.7172290685e-18  6.0221140552e-03  6.2455668212e-02  
 248.8000000000  -6.1476418749e-01  -8.2832791206e-18  6.0221140552e-03  6.2455717509e-02  
 249.6000000000  -6.1689682542e-01  9.0466033740e-18  6.0221140552e-03  6.2455766807e-02  
 250.4000000000  -6.1897378545e-01  5.0865680589e-18  6.0221140552e-03  6.2455816104e-02  
 251.2000000000  -6.2099482444e-01  3.7106438175e-18  6.0221140552e-03  6.2455865402e-02  
 252.0000000000  -6.2295970528e-01  5.4881997038e-18  6.0221140552e-03  6.2455914700e-02  
 252.8000000000  -6.2486819691e-01  6.4645853653e-18  6.0221140552e-03  6.2455963998e-02  
 253.6000000000  -6.2672007438e-01  8.5687875487e-18  6.0221140552e-03  6.2456013295e-02  
 254.4000000000  -6.2851511898e-01  8.3345447761e-19  6.0221140552e-03  6.2456062593e-02  
 255.2000000000  -6.3025311824e-01  2.9083753928e-19  6.0221140552e-03  6.2456111891e-02  
 256.0000000000  -6.3193386601e-01  -4.9436230762e-18  6.0221140552e-03  6.2456161189e-02  
 256.8000000000  -6.3355716256e-01  -3.5127370854e-18  6.0221140552e-03  6.2456210487e-02  
 257.6000000000  -6.3512281458e-01  -3.7797985231e-18  6.0221140552e-03  6.2456259785e-02  
 258.4000000000  -6.3663063530e-01  8.8397028123e-18  6.0221140552e-03  6.2456309084e-02  
 259.2000000000  -6.3808044448e-01  1.2542080336e-17  6.0221140552e-03  6.2456358382e-02  
 260.0000000000  -6.3947206855e-01  -2.7464303857e-19  6.0221140552e-03  6.2456407680e-02  
 260.8000000000  -6.4080534058e-01  7.3201327626e-18  6.0221140552e-03  6.2456456978e-02  
 261.6000000000  -6.4208010038e-01  6.5567120839e-18  6.0221140552e-03  6.2456506277e-02  
 262.4000000000  -6.4329619455e-01  2.8470315267e-18  6.0221140552e-03  6.2456555575e-02  
 263.2000000000  -6.4445347650e-01  1.2776714494e-17  6.0221140552e-03  6.2456604874e-02  
 264.0000000000  -6.4555180652e-01  -4.2150993863e-18  6.0221140552e-03  6.2456654172e-02  
 264.8000000000  -6.4659105181e-01  -6.7662433142e-18  6.0221140552e-03  6.2456703471e-02  
 265.6000000000  -6.4757108655e-01  7.0278669388e-18  6.0221140552e-03  6.2456752769e-02  
 266.4000000000  -6.4849179189e-01  2.3716255405e-18  6.0221140552e-03  6.2456802068e-02  
 267.2000000000  -6.4935305603e-01  1.1427877359e-18  6.0221140552e-03  6.2456851367e-02  
 268.0000000000  -6.5015477425e-01  -3.4910813604e-18  6.0221140552e-03  6.2456900666e-02  
 268.8000000000  -6.5089684892e-01  2.6242777684e-18  6.0221140552e-03  6.2456949965e-02  
 269.6000000000  -6.5157918956e-01  5.5515381038e-18  6.0221140552e-03  6.2456999264e-02  
 270.4000000000  -6.5220171285e-01  2.9991232986e-18  6.0221140552e-03  6.2457048563e-02  
 271.2000000000  -6.5276434265e-01  -3.3311783572e-19  6.0221140552e-03  6.2457097862e-02  
 272.0000000000  -6.5326701007e-01  -3.4100970325e-18  6.0221140552e-03  6.2457147161e-02  
 272.8000000000  -6.5370965344e-01  1.3885776035e-18  6.0221140552e-03  6.2457196460e-02  
 273.6000000000  -6.5409221833e-01  3.2417491058e-18  6.0221140552e-03  6.2457245759e-02  
 274.4000000000  -6.5441465764e-01  -1.7057369872e-18  6.0221140552e-03  6.2457295059e-02  
 275.2000000000  -6.5467693151e-01  2.5673319267e-18  6.0221140552e-03  6.2457344358e-02  
 276.0000000000  -6.5487900741e-01  -6.7309691610e-18  6.0221140552e-03  6.2457393657e-02  
 276.8000000000  -6.5502086015e-01  -8.6071046471e-18  6.0221140552e-03  6.2457442957e-02  
 277.6000000000  -6.5510247182e-01  2.2897993608e-18  6.0221140552e-03  6.2457492256e-02  
 278.4000000000  -6.5512383188e-01  1.8190917790e-18  6.0221140552e-03  6.2457541556e-02  
 279.2000000000  -6.5508493711e-01  7.5013268257e-18  6.0221140552e-03  6.2457590856e-02  
 280.0000000000  -6.5498579162e-01  -4.7963425711e-18  6.0221140552e-03  6.2457640155e-02  
 280.8000000000  -6.5482640688e-01  3.0546837988e-18  6.0221140552e-03  6.2457689455e-02  
 281.6000000000  -6.5460680167e-01  8.0001751331e-18  6.0221140552e-03  6.2457738755e-02  
 282.4000000000  -6.5432700211e-01  -1.3792880365e-17  6.0221140552e-03  6.2457788055e-02  
 283.2000000000  -6.5398704164e-01  -5.6378526424e-19  6.0221140552e-03  6.2457837355e-02  
 284.0000000000  -6.5358696099e-01  1.0869815904e-18  6.0221140552e-03  6.2457886655e-02  
 284.8000000000  -6.5312680823e-01  8.3951797495e-18  6.0221140552e-03  6.2457935955e-02  
 285.6000000000  -6.5260663865e-01  -7.5586242223e-18  6.0221140552e-03  6.2457985255e-02  
 286.4000000000  -6.5202651487e-01  -8.3442008575e-18  6.0221140552e-03  6.2458034555e-02  
 287.2000000000  -6.5138650670e-01  1.5973849857e-20  6.0221140552e-03  6.2458083855e-02  
 288.0000000000  -6.5068669120e-01  6.4132168536e-18  6.0221140552e-03  6.2458133155e-02  
 288.8000000000  -6.4992715263e-01  -9.8442181944e-19  6.0221140552e-03  6.2458182456e-02  
 289.6000000000  -6.4910798241e-01  5.6855319721e-18  6.0221140552e-03  6.2458231756e-02  
 290.4000000000  -6.4822927911e-01  7.0126503093e-18  6.0221140552e-03  6.2458281056e-02  
 291.2000000000  -6.4729114840e-01  -7.1998437094e-18  6.0221140552e-03  6.2458330357e-02  
 292.0000000000  -6.4629370305e-01  -7.7821154593e-18  6.0221140552e-03  6.2458379657e-02  
 292.8000000000  -6.4523706286e-01  -3.3342268106e-18  6.0221140552e-03  6.2458428958e-02  
 293.6000000000  -6.4412135463e-01  2.9400131131e-18  6.0221140552e-03  6.2458478259e-02  
 294.4000000000  -6.4294671215e-01  5.9034173907e-19  6.0221140552e-03  6.2458527559e-02  
 295.2000000000  -6.4171327611e-01  4.4325554420e-18  6.0221140552e-03  6.2458576860e-02  
 296.0000000000  -6.4042119410e-01  7.1902255221e-18  6.0221140552e-03  6.2458626161e-02  
 296.8000000000  -6.3907062053e-01  -2.7678231748e-19  6.0221140552e-03  6.2458675462e-02  
 297.6000000000  -6.3766171662e-01  -1.7171205514e-18  6.0221140552e-03  6.2458724763e-02  
 298.4000000000  -6.3619465030e-01  3.3123027567e-18  6.0221140552e-03  6.2458774064e-02  
 299.2000000000  -6.3466959620e-01  -4.7362503262e-18  6.0221140552e-03  6.2458823365e-02  
 300.0000000000  -6.3308673560e-01  -3.3324329786e-18  6.0221140552e-03  6.2458872666e-02  
 300.8000000000  -6.3144625634e-01  -7.7428131622e-18  6.0221140552e-03  6.2458921967e-02  
 301.6000000000  -6.2974835278e-01  -4.2665837329e-18  6.0221140552e-03  6.2458971268e-02  
 302.4000000000  -6.2799322575e-01  -7.3171242911e-18  6.0221140552e-03  6.2459020570e-02  
 303.2000000000  -6.2618108248e-01  4.7497625951e-18  6.0221140552e-03  6.2459069871e-02  
 304.0000000000  -6.2431213654e-01  -1.3075515066e-18  6.0221140552e-03  6.2459119172e-02  
 304.8000000000  -6.2238660778e-01  -8.6736207327e-19  6.0221140552e-03  6.2459168474e-02  
 305.6000000000  -6.2040472226e-01  -3.3930309153e-18  6.0221140552e-03  6.2459217775e-02  
 306.4000000000  -6.1836671217e-01  -3.8281987069e-18  6.0221140552e-03  6.2459267077e-02  
 307.2000000000  -6.1627281581e-01  -1.1379511777e-17  6.0221140552e-03  6.2459316378e-02  
 308.0000000000  -6.1412327745e-01  1.6589651304e-18  6.0221140552e-03  6.2459365680e-02  
 308.8000000000  -6.1191834731e-01  1.8091651646e-18  6.0221140552e-03  6.2459414982e-02  
 309.6000000000  -6.0965828148e-01  -9.5736615187e-18  6.0221140552e-03  6.2459464284e-02  
 310.4000000000  -6.0734334183e-01  1.7096671765e-18  6.0221140552e-03  6.2459513586e-02  
 311.2000000000  -6.0497379596e-01  9.8467242107e-18  6.0221140552e-03  6.2459562887e-02  
 312.0000000000  -6.0254991708e-01  -4.6862669218e-18  6.0221140552e-03  6.2459612189e-02  
 312.8000000000  -6.0007198398e-01  6.6903915227e-18  6.0221140552e-03  6.2459661491e-02  
 313.6000000000  -5.9754028095e-01  5.1865206917e-19  6.0221140552e-03  6.2459710793e-02  
 314.4000000000  -5.9495509764e-01  -6.0480910643e-18  6.0221140552e-03  6.2459760096e-02  
 315.2000000000  -5.9231672906e-01  2.0123073160e-18  6.0221140552e-03  6.2459809398e-02  
 316.0000000000  -5.8962547546e-01  1.3130540626e-18  6.0221140552e-03  6.2459858700e-02  
 316.8000000000  -5.8688164224e-01  3.9632550172e-18  6.0221140552e-03  6.2459908002e-02  
 317.6000000000  -5.8408553988e-01  1.7012826979e-18  6.0221140552e-03  6.2459957305e-02  
 318.4000000000  -5.8123748386e-01  -3.3462498631e-18  6.0221140552e-03  6.2460006607e-02  
 319.2000000000  -5.7833779456e-01  8.0729101474e-18  6.0221140552e-03  6.2460055910e-02  
 320.0000000000  -5.7538679721e-01  2.0435306728e-19  6.0221140552e-03  6.2460105212e-02  
 320.8000000000  -5.7238482176e-01  -5.3512134202e-18  6.0221140552e-03  6.2460154515e-02  
 321.6000000000  -5.6933220282e-01  3.3308532456e-18  6.0221140552e-03  6.2460203817e-02  
 322.4000000000  -5.6622927958e-01  -3.7475619314e-18  6.0221140552e-03  6.2460253120e-02  
 323.2000000000  -5.6307639570e-01  7.0904348806e-19  6.0221140552e-03  6.2460302423e-02  
 324.0000000000  -5.5987389925e-01  -3.5213513441e-18  6.0221140552e-03  6.2460351726e-02  
 324.8000000000  -5.5662214259e-01  1.1240498317e-17  6.0221140552e-03  6.2460401028e-02  
 325.6000000000  -5.5332148233e-01  3.5481149244e-18  6.0221140552e-03  6.2460450331e-02  
 326.4000000000  -5.4997227919e-01  -1.7888351503e-18  6.0221140552e-03  6.2460499634e-02  
 327.2000000000  -5.4657489794e-01  -9.5018191004e-19  6.0221140552e-03  6.2460548937e-02  
 328.0000000000  -5.4312970731e-01  -2.5025324794e-20  6.0221140552e-03  6.2460598241e-02  
 328.8000000000  -5.3963707992e-01  -2.5588712949e-19  6.0221140552e-03  6.2460647544e-02  
 329.6000000000  -5.3609739216e-01  1.0536611295e-17  6.0221140552e-03  6.2460696847e-02  
 330.4000000000  -5.3251102410e-01  -3.5742928329e-18  6.0221140552e-03  6.2460746150e-02  
 331.2000000000  -5.2887835945e-01  -9.2104982185e-19  6.0221140552e-03  6.2460795453e-02  
 332.0000000000  -5.2519978542e-01  -5.5077511537e-18  6.0221140552e-03  6.2460844757e-02  
 332.8000000000  -5.2147569266e-01  -1.1619926195e-18  6.0221140552e-03  6.2460894060e-02  
 333.6000000000  -5.1770647517e-01  -2.7431653999e-18  6.0221140552e-03  6.2460943364e-02  
 334.4000000000  -5.1389253022e-01  -2.3895303583e-18  6.0221140552e-03  6.2460992667e-02  
 335.2000000000  -5.1003425823e-01  -1.3839601847e-18  6.0221140552e-03  6.2461041971e-02  
 336.0000000000  -5.0613206274e-01  6.7813992407e-18  6.0221140552e-03  6.2461091275e-02  
 336.8000000000  -5.0218635028e-01  9.1918747167e-18  6.0221140552e-03  6.2461140578e-02  
 337.6000000000  -4.9819753031e-01  -1.3341140782e-18  6.0221140552e-03  6.2461189882e-02  
 338.4000000000  -4.9416601512e-01  3.9915241750e-18  6.0221140552e-03  6.2461239186e-02  
 339.2000000000  -4.9009221975e-01  2.7694430425e-18  6.0221140552e-03  6.2461288490e-02  
 340.0000000000  -4.8597656192e-01  1.8130364034e-18  6.0221140552e-03  6.2461337794e-02  
 340.8000000000  -4.8181946194e-01  -8.3120613086e-18  6.0221140552e-03  6.2461387098e-02  
 341.6000000000  -4.7762134262e-01  8.5781815830e-18  6.0221140552e-03  6.2461436402e-02  
 342.4000000000  -4.7338262921e-01  -2.7526879325e-18  6.0221140552e-03  6.2461485706e-02  
 343.2000000000  -4.6910374931e-01  -5.0285554843e-18  6.0221140552e-03  6.2461535010e-02  
 344.0000000000  -4.6478513276e-01  4.4423098115e-18  6.0221140552e-03  6.2461584314e-02  
 344.8000000000  -4.6042721163e-01  -2.2902914435e-18  6.0221140552e-03  6.2461633619e-02  
 345.6000000000  -4.5603042009e-01  -7.4292306823e-18  6.0221140552e-03  6.2461682923e-02  
 346.4000000000  -4.5159519435e-01  -4.6092480939e-18  6.0221140552e-03  6.2461732227e-02  
 347.2000000000  -4.4712197259e-01  -3.0523003025e-18  6.0221140552e-03  6.2461781532e-02  
 348.0000000000  -4.4261119486e-01  1.7455442438e-19  6.0221140552e-03  6.2461830836e-02  
 348.8000000000  -4.3806330306e-01  -1.1156385968e-18  6.0221140552e-03  6.2461880141e-02  
 349.6000000000  -4.3347874082e-01  3.5023107958e-18  6.0221140552e-03  6.2461929446e-02  
 350.4000000000  -4.2885795344e-01  -7.6183414553e-19  6.0221140552e-03  6.2461978750e-02  
 351.2000000000  -4.2420138784e-01  2.4544839657e-18  6.0221140552e-03  6.2462028055e-02  
 352.0000000000  -4.1950949247e-01  -2.0370804525e-18  6.0221140552e-03  6.2462077360e-02  
 352.8000000000  -4.1478271725e-01  7.3201014127e-18  6.0221140552e-03  6.2462126665e-02  
 353.6000000000  -4.1002151352e-01  -2.6395595377e-18  6.0221140552e-03  6.2462175970e-02  
 354.4000000000  -4.0522633395e-01  -3.2196904282e-18  6.0221140552e-03  6.2462225274e-02  
 355.2000000000  -4.0039763247e-01  1.3850828498e-18  6.0221140552e-03  6.2462274580e-02  
 356.0000000000  -3.9553586427e-01  -2.7706394336e-19  6.0221140552e-03  6.2462323885e-02  
 356.8000000000  -3.9064148564e-01  2.7748084638e-19  6.0221140552e-03  6.2462373190e-02  
 357.6000000000  -3.8571495402e-01  2.2431765587e-18  6.0221140552e-03  6.2462422495e-02  
 358.4000000000  -3.8075672785e-01  4.2979141041e-18  6.0221140552e-03  6.2462471800e-02  
 359.2000000000  -3.7576726656e-01  6.6956506957e-18  6.0221140552e-03  6.2462521105e-02  
 360.0000000000  -3.7074703050e-01  2.4592669918e-18  6.0221140552e-03  6.2462570411e-02  
 360.8000000000  -3.6569648091e-01  3.1559918198e-18  6.0221140552e-03  6.2462619716e-02  
 361.6000000000  -3.6061607983e-01  1.8462501887e-18  6.0221140552e-03  6.2462669022e-02  
 362.4000000000  -3.5550629007e-01  4.5295556476e-19  6.0221140552e-03  6.2462718327e-02  
 363.2000000000  -3.5036757516e-01  -6.7158157024e-18  6.0221140552e-03  6.2462767633e-02  
 364.0000000000  -3.4520039929e-01  2.0599584020e-19  6.0221140552e-03  6.2462816939e-02  
 364.8000000000  -3.4000522730e-01  -2.3851722859e-18  6.0221140552e-03  6.2462866244e-02  
 365.6000000000  -3.3478252455e-01  7.4691417388e-19  6.0221140552e-03  6.2462915550e-02  
 366.4000000000  -3.2953275699e-01  -5.3054864888e-19  6.0221140552e-03  6.2462964856e-02  
 367.2000000000  -3.2425639103e-01  4.0297096840e-18  6.0221140552e-03  6.2463014162e-02  
 368.0000000000  -3.1895389351e-01  -8.9328945014e-19  6.0221140552e-03  6.2463063468e-02  
 368.8000000000  -3.1362573172e-01  5.2028473978e-20  6.0221140552e-03  6.2463112774e-02  
 369.6000000000  -3.0827237327e-01  -4.1007913934e-18  6.0221140552e-03  6.2463162080e-02  
 370.4000000000  -3.0289428613e-01  2.2469582502e-18  6.0221140552e-03  6.2463211386e-02  
 371.2000000000  -2.9749193856e-01  2.5058721058e-18  6.0221140552e-03  6.2463260692e-02  
 372.0000000000  -2.9206579907e-01  1.6566863627e-18  6.0221140552e-03  6.2463309998e-02  
 372.8000000000  -2.8661633641e-01  -1.8970576050e-18  6.0221140552e-03  6.2463359304e-02  
 373.6000000000  -2.8114401951e-01  -1.8810469959e-19  6.0221140552e-03  6.2463408611e-02  
 374.4000000000  -2.7564931748e-01  -1.7688796852e-18  6.0221140552e-03  6.2463457917e-02  
 375.2000000000  -2.7013269955e-01  -2.5394471288e-19  6.0221140552e-03  6.2463507224e-02  
 376.0000000000  -2.6459463507e-01  -1.7891713045e-18  6.0221140552e-03  6.2463556530e-02  
 376.8000000000  -2.5903559346e-01  9.7362270193e-19  6.0221140552e-03  6.2463605837e-02  
 377.6000000000  -2.5345604421e-01  -2.3156232430e-18  6.0221140552e-03  6.2463655143e-02  
 378.4000000000  -2.4785645682e-01  -1.1935877427e-18  6.0221140552e-03  6.2463704450e-02  
 379.2000000000  -2.4223730082e-01  2.2464186665e-18  6.0221140552e-03  6.2463753757e-02  
 380.0000000000  -2.3659904573e-01  -2.9203303157e-18  6.0221140552e-03  6.2463803063e-02  
 380.8000000000  -2.3094216103e-01  2.1463787711e-18  6.0221140552e-03  6.2463852370e-02  
 381.6000000000  -2.2526711614e-01  -9.4670278896e-19  6.0221140552e-03  6.2463901677e-02  
 382.4000000000  -2.1957438043e-01  1.9906671864e-18  6.0221140552e-03  6.2463950984e-02  
 383.2000000000  -2.1386442319e-01  3.8266535878e-18  6.0221140552e-03  6.2464000291e-02  
 384.0000000000  -2.0813771360e-01  -4.3627689470e-18  6.0221140552e-03  6.2464049598e-02  
 384.8000000000  -2.0239472071e-01  2.0057909607e-18  6.0221140552e-03  6.2464098905e-02  
 385.6000000000  -1.9663591349e-01  -1.7520451676e-18  6.0221140552e-03  6.2464148213e-02  
 386.4000000000  -1.9086176074e-01  -1.2686002194e-18  6.0221140552e-03  6.2464197520e-02  
 387.2000000000  -1.8507273112e-01  5.3568218949e-19  6.0221140552e-03  6.2464246827e-02  
 388.0000000000  -1.7926929313e-01  4.9185371790e-18  6.0221140552e-03  6.2464296134e-02  
 388.8000000000  -1.7345191512e-01  -1.5352662946e-18  6.0221140552e-03  6.2464345442e-02  
 389.6000000000  -1.6762106524e-01  -7.4853893154e-19  6.0221140552e-03  6.2464394749e-02  
 390.4000000000  -1.6177721150e-01  -3.8564723028e-18  6.0221140552e-03  6.2464444057e-02  
 391.2000000000  -1.5592082169e-01  2.7777301923e-18  6.0221140552e-03  6.2464493364e-02  
 392.0000000000  -1.5005236344e-01  -1.2316982034e-18  6.0221140552e-03  6.2464542672e-02  
 392.8000000000  -1.4417230416e-01  -1.7340473223e-18  6.0221140552e-03  6.2464591980e-02  
 393.6000000000  -1.3828111109e-01  2.1976186048e-18  6.0221140552e-03  6.2464641287e-02  
 394.4000000000  -1.3237925126e-01  1.3536199600e-18  6.0221140552e-03  6.2464690595e-02  
 395.2000000000  -1.2646719151e-01  1.4801137510e-18  6.0221140552e-03  6.2464739903e-02  
 396.0000000000  -1.2054539848e-01  1.6264472541e-18  6.0221140552e-03  6.2464789211e-02  
 396.8000000000  -1.1461433861e-01  -1.9992856224e-18  6.0221140552e-03  6.2464838519e-02  
 397.6000000000  -1.0867447816e-01  -4.2807076464e-20  6.0221140552e-03  6.2464887827e-02  
 398.4000000000  -1.0272628319e-01  -3.4298733082e-18  6.0221140552e-03  6.2464937135e-02  
 399.2000000000  -9.6770219551e-02  -5.6859516066e-19  6.0221140552e-03  6.2464986443e-02  
 400.0000000000  -9.0806752936e-02  -6.3037011540e-19  6.0221140552e-03  6.2465035752e-02  
 400.8000000000  -8.4836348843e-02  5.5450300568e-19  6.0221140552e-03  6.2465085060e-02  
 401.6000000000  -7.8859472593e-02  1.6611671122e-18  6.0221140552e-03  6.2465134368e-02  
 402.4000000000  -7.2876589337e-02  1.1820344780e-19  6.0221140552e-03  6.2465183676e-02  
 403.2000000000  -6.6888164059e-02  3.0709523610e-19  6.0221140552e-03  6.2465232985e-02  
 404.0000000000  -6.0894661583e-02  2.2214624647e-18  6.0221140552e-03  6.2465282293e-02  
 404.8000000000  -5.4896546580e-02  -2.0792365259e-18  6.0221140552e-03  6.2465331602e-02  
 405.6000000000  -4.8894283576e-02  9.7124966283e-19  6.0221140552e-03  6.2465380911e-02  
 406.4000000000  -4.2888336957e-02  1.6123275007e-18  6.0221140552e-03  6.2465430219e-02  
 407.2000000000  -3.6879170979e-02  2.0381414336e-19  6.0221140552e-03  6.2465479528e-02  
 408.0000000000  -3.0867249778e-02  -1.5559553550e-18  6.0221140552e-03  6.2465528837e-02  
 408.8000000000  -2.4853037372e-02  -2.9098408679e-19  6.0221140552e-03  6.2465578146e-02  
 409.6000000000  -1.8836997677e-02  2.0938072095e-19  6.0221140552e-03  6.2465627454e-02  
 410.4000000000  -1.2819594514e-02  -2.9594483731e-19  6.0221140552e-03  6.2465676763e-02  
 411.2000000000  -6.8012916139e-03  6.0519670289e-19  6.0221140552e-03  6.2465726072e-02  
 412.0000000000  -7.8255263264e-04  -4.2523565275e-19  6.0221140552e-03  6.2465775381e-02  
 412.8000000000  5.2361588429e-03  1.3933431256e-18  6.0221140552e-03  6.2465824691e-02  
 413.6000000000  1.1254379285e-02  -7.5771398894e-19  6.0221140552e-03  6.2465874000e-02  
 414.4000000000  1.7271645213e-02  1.7911626177e-18  6.0221140552e-03  6.2465923309e-02  
 415.2000000000  2.3287493189e-02  -2.3337655092e-18  6.0221140552e-03  6.2465972618e-02  
 416.0000000000  2.9301459802e-02  -1.5815561063e-19  6.0221140552e-03  6.2466021928e-02  
 416.8000000000  3.5313081665e-02  -1.3865997982e-18  6.0221140552e-03  6.2466071237e-02  
 417.6000000000  4.1321895400e-02  -3.8174306170e-19  6.0221140552e-03  6.2466120546e-02  
 418.4000000000  4.7327437632e-02  -2.8728048848e-19  6.0221140552e-03  6.2466169856e-02  
 419.2000000000  5.3329244980e-02  4.1301009544e-19  6.0221140552e-03  6.2466219165e-02  
 420.0000000000  5.9326854047e-02  2.8142483354e-19  6.0221140552e-03  6.2466268475e-02  
 420.8000000000  6.5319801411e-02  -9.7557873376e-19  6.0221140552e-03  6.2466317785e-02  
 421.6000000000  7.1307623620e-02  2.0450816828e-19  6.0221140552e-03  6.2466367095e-02  
 422.4000000000  7.7289857180e-02  -9.9322928593e-19  6.0221140552e-03  6.2466416404e-02  
 423.2000000000  8.3266038550e-02  1.9679614752e-18  6.0221140552e-03  6.2466465714e-02  
 424.0000000000  8.9235704135e-02  1.4728199049e-18  6.0221140552e-03  6.2466515024e-02  
 424.8000000000  9.5198390275e-02  5.2917551239e-19  6.0221140552e-03  6.2466564334e-02  
 425.6000000000  1.0115363325e-01  -7.8684137128e-19  6.0221140552e-03  6.2466613644e-02  
 426.4000000000  1.0710096925e-01  -3.4692563682e-19  6.0221140552e-03  6.2466662954e-02  
 427.2000000000  1.1303993441e-01  1.2680427286e-18  6.0221140552e-03  6.2466712264e-02  
 428.0000000000  1.1897006475e-01  1.9426186796e-18  6.0221140552e-03  6.2466761574e-02  
 428.8000000000  1.2489089624e-01  4.5456870987e-19  6.0221140552e-03  6.2466810885e-02  
 429.6000000000  1.3080196472e-01  1.2024659559e-18  6.0221140552e-03  6.2466860195e-02  
 430.4000000000  1.3670280596e-01  -1.5262813990e-18  6.0221140552e-03  6.2466909505e-02  
 431.2000000000  1.4259295562e-01  1.6817887102e-18  6.0221140552e-03  6.2466958816e-02  
 432.0000000000  1.4847194928e-01  -2.0957712702e-18  6.0221140552e-03  6.2467008126e-02  
 432.8000000000  1.5433932240e-01  8.8768630192e-19  6.0221140552e-03  6.2467057437e-02  
 433.6000000000  1.6019461035e-01  4.2144545374e-19  6.0221140552e-03  6.2467106747e-02  
 434.4000000000  1.6603734841e-01  -1.4758688624e-19  6.0221140552e-03  6.2467156058e-02  
 435.2000000000  1.7186707173e-01  -8.5408486255e-19  6.0221140552e-03  6.2467205369e-02  
 436.0000000000  1.7768331541e-01  -3.2961186031e-18  6.0221140552e-03  6.2467254679e-02  
 436.8000000000  1.8348561444e-01  -1.0383309719e-18  6.0221140552e-03  6.2467303990e-02  
 437.6000000000  1.8927350371e-01  -1.0775063685e-18  6.0221140552e-03  6.2467353301e-02  
 438.4000000000  1.9504651804e-01  5.7390712444e-20  6.0221140552e-03  6.2467402612e-02  
 439.2000000000  2.0080419219e-01  -8.9589297188e-19  6.0221140552e-03  6.2467451923e-02  
